country_iso3,country,date,year,week_id,latitude,longitude,sine_seasonality,cosine_seasonality,temperature,relative_humidity,population,population_density,age_65_and_above,socioeconomic_development,government_effectiveness,individualism,uncertainty_avoidance,all_cause_mortality,covid_19_prevalence,covid_19_incidence,covid_19_mortality,covid_19_prevalence_original,covid_19_incidence_original,covid_19_mortality_original,covid_19_vaccine_doses_administered_cumulative,covid_19_vaccine_doses_administered,covid_19_policy_stringency,covid_19_face_covering_policy,covid_19_testing_tracing_policy,covid_19_variant_delta,covid_19_variant_omicron,S,influenza_like_illness_prevalence
BHS,Bahamas,2021-07-18,2021,72,24.25,-76.0,-0.12053668025532283,-0.992708874098054,28.363095238095237,70.61309523809524,396764.10602739727,39.63677382891082,11.126402935778042,0.6286129791271349,0.4400406683407676,0.24,0.75,27.444687608418594,0.26099149896497226,0.2613755782081367,0.32311101979564777,0.017399146613334148,13567.39640030161,7.462487517511906,0.252648862326972,0.005021859093006731,0.5642428571428572,0.75,1.0,0.0,0.0,0.7477097690704083,0.0
BHS,Bahamas,2021-07-25,2021,73,24.25,-76.0,-0.23931566428755743,-0.9709418174260521,28.942261904761903,70.09523809523809,396786.9202739726,39.63905297442284,11.129710777077905,0.6290082732447819,0.43979463120895634,0.24,0.75,30.72285404594631,0.19818051530157546,0.08191710148423534,0.32310173062800596,0.010032221929921726,1332.6486232546515,7.46205844331215,0.2605684849573117,0.00791962263033974,0.5639285714285714,0.75,1.0,0.0,0.0,0.7357579431239122,0.0
BHS,Bahamas,2021-08-01,2021,74,24.25,-76.0,-0.3546048870425356,-0.9350162426854148,29.592857142857138,68.11309523809523,396809.73452054797,39.64133211993486,11.133018618377767,0.6294035673624292,0.43954859407714497,0.24,0.75,34.208842384710806,0.31018137076450614,0.3138318977703724,0.44351457387736737,0.024575742396730067,19559.631431769205,14.060341475974589,0.27010678084675327,0.00953829588944155,0.6235857142857143,1.0,1.0,0.5328411640999493,0.0,0.7368528319478691,0.0
BHS,Bahamas,2021-08-08,2021,75,24.25,-76.0,-0.46472317204376806,-0.8854560256532101,29.201785714285712,70.33333333333333,396832.5487671233,39.643611265446886,11.13632645967763,0.6297988614800762,0.4393025569453337,0.24,0.75,37.69442989850382,0.22433352276387167,0.053427050499162625,0.5654868639919443,0.012854748279955808,566.8770815907744,22.857310057255404,0.2767598919860383,0.006653111139285017,0.6048,1.0,1.0,0.6374879533882187,0.0,0.7168466770068854,0.0
BHS,Bahamas,2021-08-15,2021,76,24.25,-76.0,-0.5680647467311556,-0.8229838658936566,29.230952380952377,68.60119047619048,396855.36301369866,39.645890410958906,11.139634300977491,0.6301941555977233,0.4390565198135224,0.24,0.75,41.17961665645273,0.2446577988960358,0.2112446730992088,0.5654706095282631,0.015289502445553363,8862.12830557546,22.855996046267283,0.2907065528089443,0.01394666082290602,0.6047,1.0,1.0,0.718637444115338,0.0,0.7153998732457637,0.0
BHS,Bahamas,2021-08-22,2021,77,24.25,-76.0,-0.663122658240795,-0.7485107481711013,29.569047619047616,68.42261904761905,396878.17726027395,39.648169556470926,11.142942142277352,0.6305894497153703,0.4388104826817111,0.24,0.75,42.454299183637474,0.2860313546470924,0.25833079387400576,0.5654543564661657,0.020897893431534448,13253.142208757767,22.85468218634905,0.3250796022362052,0.03437304942726088,0.6044,1.0,1.0,0.7267431669227734,0.0,0.7086165796870084,0.0
BHS,Bahamas,2021-08-29,2021,78,24.25,-76.0,-0.7485107481711011,-0.6631226582407952,29.29642857142857,68.80952380952381,396900.9915068493,39.650448701982945,11.146249983577215,0.6309847438330174,0.4385644455498998,0.24,0.75,42.07135279201068,0.33554670190834845,0.3036458564765277,0.5654381048054506,0.02875948953429093,18310.542818523707,22.85336847747465,0.3750633109653773,0.04998370872917213,0.5711142857142857,1.0,1.0,0.5846037098163903,0.0,0.6931270699779226,0.0
BHS,Bahamas,2021-09-05,2021,79,24.25,-76.0,-0.8229838658936564,-0.5680647467311559,29.1125,67.04166666666666,396923.80575342465,39.65272784749497,11.149557824877077,0.6313800379506644,0.43831840841808845,0.24,0.75,41.68845042209926,0.23377524399413085,0.0,0.5676718447952636,0.01395957711596033,0.0,23.03428771550384,0.4119997279820223,0.03693641701664496,0.5708428571428572,1.0,1.0,0.6825645250713949,0.0,0.6609493360992317,0.0
BHS,Bahamas,2021-09-12,2021,80,24.25,-76.0,-0.8854560256532096,-0.4647231720437691,29.501785714285713,66.18452380952381,396946.62,39.65500699300699,11.15286566617694,0.6317753320683115,0.4380723712862772,0.24,0.75,41.30559206631288,0.29004407921405884,0.2702894208499196,0.5458926944529983,0.02148835812011105,14508.569562130882,21.30073759231598,0.44327181826110523,0.031272090279082954,0.5703142857142857,1.0,1.0,0.7896123143955918,0.0,0.6353012847690664,0.0
BHS,Bahamas,2021-09-19,2021,81,24.25,-76.0,-0.9350162426854147,-0.3546048870425359,28.179166666666667,73.85119047619048,396969.43424657534,39.65728613851901,11.156173507476801,0.6321706261859585,0.43782633415446587,0.24,0.75,40.58534348525887,0.22936367362923937,0.11645974039024831,0.5458770077169381,0.013437686231585134,2693.5071715296094,21.299513416755484,0.4646100784813538,0.021338260220248595,0.5578857142857143,1.0,1.0,0.6462211356181201,0.0,0.6058819567808135,0.0
BHS,Bahamas,2021-09-26,2021,82,24.25,-76.0,-0.970941817426052,-0.23931566428755774,28.35297619047619,72.70238095238095,396992.2484931507,39.65956528403104,11.159481348776664,0.6325659203036056,0.43758029702265455,0.24,0.75,38.65048426151947,0.20855621764347254,0.14870160282779576,0.545861322333119,0.011110190564396424,4391.347448603858,21.29828938189619,0.4814318541763965,0.016821775695042673,0.5417428571428572,1.0,1.0,0.8719774528832303,0.0,0.5928255686443696,0.0
BHS,Bahamas,2021-10-03,2021,83,24.25,-76.0,-0.992708874098054,-0.12053668025532357,28.086309523809526,64.61309523809523,397015.06273972604,39.66184442954306,11.162789190076525,0.6329612144212526,0.43733425989084324,0.24,0.75,36.614628773706706,0.20778802308377833,0.16601423491693512,0.5035413626521449,0.011028494899266623,5473.39961706841,18.123846669493158,0.535417612812873,0.05398575863647653,0.5454714285714286,1.0,1.0,0.7722477101964222,0.0,0.5839674809054307,0.0
BHS,Bahamas,2021-10-10,2021,84,24.25,-76.0,-1.0,-1.8369701987210297e-16,28.17083333333333,69.54166666666666,397037.8769863014,39.664123575055086,11.166097031376388,0.6333565085388997,0.4370882227590319,0.24,0.75,34.57900725102312,0.20543840354654622,0.16284227623899514,0.4915476111791215,0.010780489659393684,5266.242209760373,17.270752375545875,0.5755186785204327,0.04010106570755967,0.5509000000000001,1.0,1.0,0.7663433685522343,0.0,0.5766157983381842,0.0
BHS,Bahamas,2021-10-17,2021,85,24.25,-76.0,-0.992708874098054,0.1205366802553232,27.157142857142855,70.74999999999999,397060.69123287674,39.666402720567106,11.16940487267625,0.6337518026565467,0.43684218562722066,0.24,0.75,32.50076223471373,0.16703242548674463,0.0935027904986481,0.440840287789505,0.007126508368379784,1736.263538682942,13.891291734715404,0.6046596319648279,0.029140953444395157,0.5509000000000001,1.0,1.0,0.8564076495449082,0.0,0.5466467850489752,0.0
BHS,Bahamas,2021-10-24,2021,86,24.25,-76.0,-0.9709418174260521,0.23931566428755738,27.063095238095237,68.29761904761905,397083.5054794521,39.668681866079126,11.17271271397611,0.6341470967741938,0.4365961484954093,0.24,0.75,29.908496554716944,0.2242594850792615,0.21620272831732854,0.44082762347160626,0.012846264672739237,9283.010488549344,13.890493617063795,0.6228574724422216,0.0181978404773937,0.5509000000000001,1.0,1.0,0.782263772069422,0.0,0.5289967748215588,0.0
BHS,Bahamas,2021-10-31,2021,87,24.25,-76.0,-0.9350162426854148,0.35460488704253557,26.932142857142853,77.36904761904762,397106.31972602743,39.67096101159115,11.176020555275974,0.6345423908918408,0.436350111363598,0.24,0.75,27.173687085748647,0.17402931635549743,0.08130884773759854,0.3419150576777653,0.007736063975057965,1312.9316386883468,8.356348273814836,0.6486262208223662,0.025768748380144646,0.5509000000000001,1.0,1.0,0.9463811028853472,0.0,0.510913663401153,0.0
BHS,Bahamas,2021-11-07,2021,88,24.25,-76.0,-0.8854560256532101,0.464723172043768,25.708928571428572,68.10714285714286,397129.1339726027,39.673240157103166,11.179328396575835,0.6349376850094881,0.43610407423178665,0.24,0.75,24.43919183506466,0.135926553147504,0.06547375089984826,0.2837625368732115,0.004719367881387433,851.3358938584503,5.7555945665572175,0.6681065394886786,0.01948031866631239,0.5509000000000001,1.0,1.0,0.9994215019964191,0.0005784980035808541,0.5073727576347763,0.06855613453448836
BHS,Bahamas,2021-11-14,2021,89,24.25,-76.0,-0.822983865893657,0.5680647467311548,25.047023809523807,72.02976190476191,397151.94821917807,39.67551930261519,11.182636237875698,0.6353329791271352,0.4358580370999754,0.24,0.75,21.705010748514507,0.10488160207255515,0.047607364355298706,0.17376336476316456,0.002809789915865704,450.10597517198755,2.158223976959624,0.6815478877600547,0.013441348271376108,0.5523857142857144,1.0,1.0,1.0,0.0,0.4991828238180786,0.0
BHS,Bahamas,2021-11-21,2021,90,24.25,-76.0,-0.7485107481711011,0.6631226582407952,25.17797619047619,76.82738095238096,397174.7624657534,39.67779844812721,11.18594407917556,0.6357282732447822,0.4356119999681641,0.24,0.75,20.320948118226436,0.11325891139744211,0.09708059885489848,0.17375837409211226,0.003276574072551893,1871.6791146190408,2.158100005704075,0.6939937429276285,0.012445855167573794,0.5242142857142857,1.0,1.0,0.9855724438152756,0.01442755618472438,0.4949847329331358,0.0
BHS,Bahamas,2021-11-28,2021,91,24.25,-76.0,-0.6631226582407955,0.7485107481711007,23.07440476190476,72.23214285714286,397197.57671232877,39.68007759363924,11.189251920475423,0.6361235673624293,0.43536596283635276,0.24,0.75,20.736680238485675,0.0999304337789688,0.06778418672329069,0.1169908743413147,0.0025507668810857437,912.4798448097973,0.978327026379443,0.7039534387756528,0.009959695848024253,0.5080857142857143,1.0,1.0,0.9840805288732037,0.015919471126796234,0.49332425939464253,0.03230466586638622
BHS,Bahamas,2021-12-05,2021,92,24.25,-76.0,-0.5680647467311559,0.8229838658936564,23.489285714285717,66.88690476190476,397220.3909589041,39.68235673915126,11.192559761775284,0.6365188614800763,0.43511992570454144,0.24,0.75,21.152364603819354,0.112393940872279,0.09912486906656362,0.3685760029376757,0.0032267180807366664,1951.3346401937945,9.710334476615307,0.7160961684603664,0.012142729684713638,0.5647,1.0,1.0,0.9707542705859414,0.029245729414058536,0.49323357731754486,0.06378207735570647
BHS,Bahamas,2021-12-12,2021,93,24.25,-76.0,-0.4647231720437684,0.88545602565321,25.060119047619047,79.77976190476191,397243.20520547946,39.68463588466328,11.195867603075145,0.6369141555977234,0.4348738885727301,0.24,0.75,21.56800122245537,0.10926478153102666,0.08503989302736996,0.22430177091875558,0.003049549082879138,1436.1900425108047,3.5962136289593185,0.7302710183549755,0.014174849894609154,0.5248571428571428,1.0,1.0,0.9033739431329496,0.09662605686705031,0.4936484637378089,0.0538683468027733
BHS,Bahamas,2021-12-19,2021,94,24.25,-76.0,-0.35460488704253595,0.9350162426854147,25.282142857142855,71.57142857142857,397266.0194520548,39.68691503017531,11.199175444375008,0.6373094497153704,0.4346278514409188,0.24,0.75,21.86449653397713,0.15119237979875425,0.14738925949937715,0.1924002725792071,0.0058389536828419965,4314.179141402427,2.646009771289404,0.7384220790004009,0.008151060645425368,0.5721714285714287,1.0,1.0,0.7945132866823397,0.2054867133176603,0.4932569161652935,0.024250026817592356
BHS,Bahamas,2021-12-26,2021,95,24.25,-76.0,-0.2393156642875578,0.970941817426052,23.622619047619047,67.35714285714286,397288.83369863016,39.68919417568733,11.20248328567487,0.6377047438330172,0.43438181430910755,0.24,0.75,18.771675388965637,0.24803796862248415,0.253830634725012,0.19239474822273722,0.01571489762442023,12795.420782999232,2.645857824609199,0.760323988864911,0.021901909864510127,0.5826428571428571,1.0,1.0,0.37961207126008983,0.6203879287399102,0.4890117732170523,0.12987633440678
BLR,Belarus,2020-03-01,2020,0,53.0,28.0,0.8229838658936564,0.5680647467311559,1.803333333333333,80.86428571428571,9396859.15260274,46.29450759977702,15.532051453887991,0.6523949905123341,0.06547669991254326,0.46,0.82,35.8834031520843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3375091182310038
BLR,Belarus,2020-03-08,2020,1,53.0,28.0,0.8854560256532099,0.4647231720437686,5.192738095238096,88.2452380952381,9395556.047945205,46.288087732511606,15.540531200012179,0.6525395066413664,0.06514931641298052,0.46,0.82,36.22353195852097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21668576444159915
BLR,Belarus,2020-03-15,2020,2,53.0,28.0,0.9350162426854148,0.35460488704253557,3.4076190476190473,73.06190476190476,9394252.94328767,46.281667865246185,15.549010946136367,0.6526840227703985,0.06482193291341784,0.46,0.82,36.56375512550649,0.02276300502513298,0.025815702996345478,0.0,0.0001323531898865949,132.3531898865949,0.0,0.0,0.0,0.023799999999999998,0.0,0.0,0.0,0.0,1.0,0.1513329634048412
BLR,Belarus,2020-03-22,2020,3,53.0,28.0,0.970941817426052,0.23931566428755804,3.1725,65.73928571428571,9392949.838630136,46.27524799798077,15.557490692260554,0.6528285388994308,0.0644945494138551,0.46,0.82,36.960156674983615,0.023998408489790433,0.020187324209567835,0.0,0.0001471092926116338,80.93269766833635,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.9998411761721361,0.17246555115015139
BLR,Belarus,2020-03-29,2020,4,53.0,28.0,0.992708874098054,0.120536680255323,2.637380952380952,53.02976190476191,9391646.733972602,46.26882813071535,15.56597043838474,0.6529730550284629,0.06416716591429239,0.46,0.82,37.398737050348316,0.05858869029859218,0.06359780043693454,0.0,0.0008768045684200518,803.2499221142349,0.0,0.0,0.0,0.0833,0.17857142857142858,0.0,0.0,0.0,0.9997732560712108,0.3187139423374901
BLR,Belarus,2020-04-05,2020,5,53.0,28.0,1.0,-1.6081226496766366e-16,2.1340476190476187,60.87619047619047,9390343.629315069,46.26240826344994,15.574450184508928,0.6531175711574952,0.0638397824147297,0.46,0.82,37.83743914993363,0.1325514875519749,0.1427966534733142,0.10876745777162605,0.004487913070624611,4049.510786414585,0.845625427301207,0.0,0.0,0.11905714285714288,0.25,0.0,0.0,0.0,0.9988426733481762,0.1615847087272422
BLR,Belarus,2020-04-12,2020,6,53.0,28.0,0.992708874098054,-0.12053668025532288,7.0338095238095235,55.33809523809524,9389040.524657534,46.25598839618452,15.582929930633115,0.6532620872865278,0.06351239891516697,0.46,0.82,38.27626302442188,0.14839087530566744,0.1304712281143955,0.18083474619728476,0.005624573773513962,3380.6172382016566,2.3374581264246843,0.0,0.0,0.30155714285714286,0.25,0.19047619047619047,0.0,0.0,0.9941785034973286,0.14070085884369002
BLR,Belarus,2020-04-19,2020,7,53.0,28.0,0.9709418174260521,-0.2393156642875575,5.0424999999999995,65.55833333333332,9387737.42,46.249568528919106,15.591409676757303,0.6534066034155599,0.06318501541560426,0.46,0.82,38.74405549147019,0.1569741696043654,0.13240904306621973,0.1808472965282409,0.006294070641801022,3481.783755044041,2.337782587201021,0.0,0.0,0.3333,0.25,0.3333333333333333,0.0,0.0,0.9911193552510985,0.03202566194874905
BLR,Belarus,2020-04-26,2020,8,53.0,28.0,0.9350162426854148,-0.35460488704253545,7.6899999999999995,58.99523809523809,9386434.315342465,46.243148661653684,15.599889422881489,0.6535511195445922,0.06285763191604152,0.46,0.82,39.315840622498534,0.17807489321987174,0.15792313598565044,0.18085984947262188,0.008099917761377405,4952.882440476895,2.3381071380661673,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9882186936610667,0.0654387601765251
BLR,Belarus,2020-05-03,2020,9,53.0,28.0,0.8854560256532099,-0.4647231720437685,9.875357142857142,66.71309523809525,9385131.21068493,46.23672879438827,15.608369169005677,0.6536956356736243,0.0625302484164788,0.46,0.82,39.89644096899174,0.17471439934343383,0.13736189505263627,0.23161236986691386,0.007797091365249137,3747.1324845604345,3.8344544076608136,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9837364446521125,0.1126869252009111
BLR,Belarus,2020-05-10,2020,10,53.0,28.0,0.8229838658936565,-0.5680647467311557,11.363690476190476,69.8892857142857,9383828.106027396,46.23030892712285,15.616848915129864,0.6538401518026566,0.06220286491691607,0.46,0.82,40.47720256801581,0.17313567753509781,0.13756593827301375,0.28558985477293963,0.007656818736360654,3758.2730537360853,5.829960722917088,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9811392673693184,0.12698347031263582
BLR,Belarus,2020-05-17,2020,11,53.0,28.0,0.7485107481711013,-0.663122658240795,9.651190476190475,62.60595238095238,9382525.001369862,46.223889059857434,15.62532866125405,0.6539846679316887,0.061875481417353384,0.46,0.82,41.093433142378416,0.16530829607830674,0.12597713506264996,0.28560968635073897,0.006980146264901591,3151.7368967212637,5.830770424886459,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9785127740754781,0.1680749851504501
BLR,Belarus,2020-05-24,2020,12,53.0,28.0,0.6631226582407952,-0.7485107481711012,8.668214285714287,72.18333333333334,9381221.89671233,46.21746919259203,15.633808407378238,0.6541291840607211,0.061548097917790645,0.46,0.82,42.133585633184275,0.1590577527442719,0.12233629636069708,0.2856295220604718,0.006462267164019248,2972.1940315684524,5.831580351800173,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9766311912269909,0.053769767829971546
BLR,Belarus,2020-05-31,2020,13,53.0,28.0,0.5680647467311558,-0.8229838658936564,13.737023809523807,72.83214285714287,9379918.792054795,46.211049325326606,15.642288153502426,0.6542737001897534,0.06122071441822796,0.46,0.82,43.2917520163961,0.15565915097718702,0.12204226845576886,0.3542000121320017,0.006189057804575191,2957.924222565567,8.967620500613682,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.97486204978952,0.0
BLR,Belarus,2020-06-07,2020,14,53.0,28.0,0.46472317204376906,-0.8854560256532096,14.052738095238096,76.22738095238095,9378615.68739726,46.20462945806119,15.650767899626613,0.6544182163187857,0.06089333091866522,0.46,0.82,44.45024024071083,0.14894342924364212,0.11380284724203499,0.42891257101748276,0.005666539516929139,2572.0106146415437,13.149753991883285,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9730368490936604,0.06523456528782944
BLR,Belarus,2020-06-14,2020,15,53.0,28.0,0.35460488704253584,-0.9350162426854147,21.182023809523805,73.53095238095239,9377312.582739726,46.19820959079577,15.6592476457508,0.654562732447818,0.06056594741910254,0.46,0.82,45.609050440300976,0.13594058364099953,0.09747899358957111,0.42894237158923926,0.004720342208716811,1887.0724502522414,13.151581328395858,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9716514587109106,0.0
BLR,Belarus,2020-06-21,2020,16,53.0,28.0,0.23931566428755768,-0.970941817426052,21.914523809523807,73.80238095238096,9376009.478082191,46.191789723530356,15.667727391874987,0.6547072485768501,0.0602385639195398,0.46,0.82,45.34833850230627,0.11524351356661859,0.07209524918351977,0.42897217837343316,0.00339240899156322,1032.2378872048146,13.153409172845357,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9710072906454555,0.0
BLR,Belarus,2020-06-28,2020,17,53.0,28.0,0.12053668025532308,-0.992708874098054,21.12940476190476,70.7845238095238,9374706.373424657,46.185369856264934,15.676207137999175,0.6548517647058825,0.05991118041997706,0.46,0.82,43.19416527384313,0.09842222974856227,0.06259619561140353,0.42900199137222333,0.002474352806491781,778.1483107101709,13.1552375254436,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9712107510158156,0.0
BLR,Belarus,2020-07-05,2020,18,53.0,28.0,-3.216245299353273e-16,-1.0,20.317857142857143,74.60952380952381,9373403.268767122,46.17894998899952,15.684686884123362,0.6549962808349146,0.05958379692041432,0.46,0.82,41.03939309255855,0.08546393000814145,0.05625695934696761,0.3624259952884364,0.0018656962719955546,628.5198687496642,9.388987441160491,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.971450036907156,0.056877755770797435
BLR,Belarus,2020-07-12,2020,19,53.0,28.0,-0.12053668025532283,-0.992708874098054,17.539642857142855,76.20000000000002,9372100.16410959,46.17253012173411,15.693166630247548,0.6551407969639469,0.05925641342085164,0.46,0.82,38.88402170861582,0.07669803926035051,0.05356240951483011,0.24713053772729157,0.0015026012560129874,569.7531200152101,4.365489077712548,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9716811549034453,0.02295609064482307
BLR,Belarus,2020-07-19,2020,20,53.0,28.0,-0.23931566428755743,-0.9709418174260521,17.167261904761904,69.53690476190476,9370797.059452055,46.16611025446869,15.701646376371736,0.6552853130929792,0.0589290299212889,0.46,0.82,37.11426034181763,0.07307650479806495,0.05554675701909632,0.24714772013759445,0.0013640514721025559,612.7508440960621,4.366096143377666,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9718570912224745,0.022956129009527086
BLR,Belarus,2020-07-26,2020,21,53.0,28.0,-0.3546048870425356,-0.9350162426854148,17.724166666666665,68.5547619047619,9369493.95479452,46.15969038720328,15.710126122495923,0.6554298292220113,0.05860164642172622,0.46,0.82,36.734554160893104,0.06847176507815493,0.05095029069881468,0.24716490613235462,0.0011975627282023488,515.5369921510709,4.366703377903579,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9719057887887553,0.0
BLR,Belarus,2020-08-02,2020,22,53.0,28.0,-0.46472317204376806,-0.8854560256532101,18.301785714285717,74.30119047619048,9368190.850136986,46.153270519937855,15.718605868620111,0.6555743453510439,0.05827426292216353,0.46,0.82,36.47063742028703,0.06343818318524484,0.046487519574899015,0.24338603702558798,0.0010279611407121225,429.17977661094807,4.234200277076275,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9720425964255471,0.0
BLR,Belarus,2020-08-09,2020,23,53.0,28.0,-0.5680647467311556,-0.8229838658936566,20.63583333333333,67.98095238095239,9366887.745479451,46.14685065267244,15.727085614744297,0.655718861480076,0.057946879422600794,0.46,0.82,36.20664724843179,0.05827939244681716,0.042195611150681774,0.23824712228320516,0.0008675714576189561,353.59088726289485,4.057283968267336,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9722473846988923,0.0
BLR,Belarus,2020-08-16,2020,24,53.0,28.0,-0.663122658240795,-0.7485107481711013,17.595000000000002,66.96071428571429,9365584.640821917,46.14043078540702,15.735565360868485,0.6558633776091083,0.057619495923038055,0.46,0.82,35.95761957657377,0.06703230609943284,0.059958667139254185,0.23826369626914165,0.001147740073889851,713.954345080373,4.0578484888860435,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9725054411819962,0.0
BLR,Belarus,2020-08-23,2020,25,53.0,28.0,-0.7485107481711011,-0.6631226582407952,18.75107142857143,76.67619047619048,9364281.536164382,46.134010918141605,15.744045106992672,0.6560078937381406,0.05729211242347537,0.46,0.82,36.204778387303875,0.07816791665796653,0.070493340160302,0.23828027371453525,0.0015607462451432005,986.8762081982749,4.058413166618661,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9722945503231794,0.0
BLR,Belarus,2020-08-30,2020,26,53.0,28.0,-0.8229838658936564,-0.5680647467311559,16.931904761904764,82.125,9362978.43150685,46.12759105087619,15.75252485311686,0.6561524098671727,0.05696472892391263,0.46,0.82,36.677608203276314,0.07471049014068092,0.05700565553386198,0.23829685462058964,0.0014257336357411368,645.3605131695366,4.058978001530789,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9718158099306017,0.0
BLR,Belarus,2020-09-06,2020,27,53.0,28.0,-0.8854560256532096,-0.4647231720437691,17.63285714285714,79.44642857142857,9361675.326849315,46.12117118361078,15.761004599241046,0.656296925996205,0.056637345424349894,0.46,0.82,37.15056965097362,0.07884212680184817,0.06637440552339859,0.25570581784474034,0.0015877857005618453,874.9188826912768,4.673704994902351,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.971837714079706,0.04488076082159729
BLR,Belarus,2020-09-13,2020,28,53.0,28.0,-0.9350162426854147,-0.3546048870425359,14.35297619047619,74.6452380952381,9360372.22219178,46.114751316345355,15.769484345365234,0.6564414421252371,0.05630996192478721,0.46,0.82,37.62366278537114,0.08060954212000009,0.066030578480264,0.27722263538336334,0.001659770849608244,865.8779993273214,5.493352314036978,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.971556769363333,0.0
BLR,Belarus,2020-09-20,2020,29,53.0,28.0,-0.970941817426052,-0.23931566428755774,13.708690476190473,77.5952380952381,9359069.117534246,46.10833144907994,15.777964091489421,0.6565859582542695,0.05598257842522447,0.46,0.82,38.36962067556231,0.08472141581678583,0.07108576108389687,0.2772419341794865,0.0018334186044324755,1003.5331796283534,5.494117177817339,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9713239105820298,0.0
BLR,Belarus,2020-09-27,2020,30,53.0,28.0,-0.992708874098054,-0.12053668025532357,15.39690476190476,68.77261904761905,9357766.012876712,46.10191158181452,15.786443837613607,0.6567304743833018,0.05565519492566179,0.46,0.82,39.71588250576698,0.09498283384081135,0.08359290173268011,0.277261237006616,0.0023044403437103736,1387.731041494136,5.494882254618106,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.970944262988661,0.03847312201846257
BLR,Belarus,2020-10-04,2020,31,53.0,28.0,-1.0,-1.8369701987210297e-16,13.805714285714284,72.46428571428571,9356462.908219177,46.095491714549105,15.794923583737795,0.6568749905123341,0.05532781142609905,0.46,0.82,41.0807065979209,0.09684687492416046,0.07913154069042211,0.3031475025997229,0.0023957773076992723,1243.5571358440855,6.568830675288238,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9701448296304361,0.014964929325085669
BLR,Belarus,2020-10-11,2020,32,53.0,28.0,-0.992708874098054,0.1205366802553232,13.575357142857143,85.925,9355159.803561643,46.089071847283684,15.803403329861982,0.6570195066413664,0.055000427926536366,0.46,0.82,42.445910909904,0.11313148824576338,0.1021268699095377,0.33456321072646034,0.003269205530385086,2071.31687653545,8.000855821203604,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9696263430934439,0.020076575158196754
BLR,Belarus,2020-10-18,2020,33,53.0,28.0,-0.9709418174260521,0.23931566428755738,8.958214285714286,85.74166666666666,9353856.69890411,46.08265198001828,15.81188307598617,0.6571640227703985,0.05467304442697363,0.46,0.82,43.96728598913805,0.1192089192684072,0.10023486037324048,0.33458651425297514,0.0036298838265947982,1995.2810614022555,8.001970436577825,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9681417195487877,0.03468453716345696
BLR,Belarus,2020-10-25,2020,34,53.0,28.0,-0.9350162426854148,0.35460488704253557,8.219999999999999,86.43452380952382,9352553.594246576,46.07623211275286,15.820362822110356,0.6573085388994309,0.05434566092741089,0.46,0.82,46.44992627167187,0.13508574481696994,0.11971568279929323,0.33460982264969086,0.004661162756029676,2846.220842732277,8.003085362553952,0.0,0.0,0.3148,0.25,1.0,0.0,0.0,0.9669485295707115,0.03468506841550936
BLR,Belarus,2020-11-01,2020,35,53.0,28.0,-0.8854560256532101,0.464723172043768,8.961190476190476,89.80238095238096,9351250.489589041,46.06981224548744,15.828842568234544,0.657453055028463,0.05401827742784815,0.46,0.82,49.08909227780689,0.14500934783802832,0.12373543884926587,0.4393664195797573,0.005371149282103103,3040.5679040882646,13.798561063603698,0.0,0.0,0.3465714285714286,0.25,1.0,0.0,0.0,0.9648268458039261,0.007631826411731757
